"","Trapnest","Date","Nest_ID","Number_of_cells","Site","Subsite","Treatment","Cavity_number","Straw_ID","Filled_length_mm","Straw_length_mm","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Cumulative_par","Prop_cells_par","Par_in_trapnest","Day_of_year"
"16997","trapnest_5",2023-05-11,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",3,0,12,0,0,0,6,0,0,0,NA,NA,0,131
"16998","trapnest_5",2023-05-12,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,132
"16999","trapnest_5",2023-05-15,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",3,0,12,0,0,0,6,0,0,0,NA,NA,0,135
"17000","trapnest_5",2023-05-16,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,136
"17001","trapnest_5",2023-05-17,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,137
"17002","trapnest_5",2023-05-19,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,139
"17003","trapnest_5",2023-05-21,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,141
"17004","trapnest_5",2023-05-22,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,142
"17005","trapnest_5",2023-05-23,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,143
"17006","trapnest_5",2023-05-26,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,146
"17007","trapnest_5",2023-05-28,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,148
"17008","trapnest_5",2023-05-29,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,1,0,1,6,0,0,0,NA,NA,0,149
"17009","trapnest_5",2023-05-31,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",2,0,13,1,0,1,5,0,0,0,NA,NA,0,151
"17010","trapnest_5",2023-06-02,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",2,0,12,1,0,1,6,1,0,0,NA,NA,0,153
"17011","trapnest_5",2023-06-05,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,156
"17012","trapnest_5",2023-06-08,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",2,0,12,0,0,0,6,2,0,0,NA,NA,0,159
"17013","trapnest_5",2023-06-10,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",0,0,12,0,0,0,6,2,0,0,NA,NA,0,161
"17014","trapnest_5",2023-06-12,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,163
"17015","trapnest_5",2023-06-14,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",0,0,12,0,0,0,6,2,0,0,NA,NA,0,165
"17016","trapnest_5",2023-06-16,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,167
"17017","trapnest_5",2023-06-20,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",3,0,12,0,1,1,6,2,0,0,NA,NA,0,171
"17018","trapnest_5",2023-06-23,"5_16a",NA,"BP","B","Mid",16,"a",103.9,142.31,"5_16","empty","none",3,0,13,0,1,1,4,0,1,1,NA,NA,0,174
"17019","trapnest_5",2023-05-11,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0,NA,NA,0,131
"17020","trapnest_5",2023-05-12,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,132
"17021","trapnest_5",2023-05-15,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0,NA,NA,0,135
"17022","trapnest_5",2023-05-16,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,136
"17023","trapnest_5",2023-05-17,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,137
"17024","trapnest_5",2023-05-19,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,139
"17025","trapnest_5",2023-05-21,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,141
"17026","trapnest_5",2023-05-22,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,142
"17027","trapnest_5",2023-05-23,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,143
"17028","trapnest_5",2023-05-26,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,146
"17029","trapnest_5",2023-05-28,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,148
"17030","trapnest_5",2023-05-29,"5_17a",NA,"BP","B","Mid",17,"a",NA,NA,"5_17","pseudo","osmia",1,NA,12,1,0,1,6,0,0,0,NA,NA,0,149
"17031","trapnest_5",2023-05-31,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",2,0,13,1,0,1,5,0,0,0,NA,NA,0,151
"17032","trapnest_5",2023-06-02,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",2,0,12,1,0,1,6,1,0,0,NA,NA,0,153
"17033","trapnest_5",2023-06-05,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,156
"17034","trapnest_5",2023-06-08,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",2,0,12,0,0,0,6,2,0,0,NA,NA,0,159
"17035","trapnest_5",2023-06-10,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",0,0,12,0,0,0,6,2,0,0,NA,NA,0,161
"17036","trapnest_5",2023-06-12,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,163
"17037","trapnest_5",2023-06-14,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",0,0,12,0,0,0,6,2,0,0,NA,NA,0,165
"17038","trapnest_5",2023-06-16,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,167
"17039","trapnest_5",2023-06-20,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",3,0,12,0,1,1,6,2,0,0,NA,NA,0,171
"17040","trapnest_5",2023-06-23,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",3,0,13,0,1,1,4,0,1,1,NA,NA,0,174
"17041","trapnest_5",2023-06-29,"5_17b",NA,"BP","B","Mid",17,"b",NA,NA,"5_17","empty","none",1,0,10,0,1,1,6,0,2,2,NA,NA,0,180
"17042","trapnest_5",2023-05-11,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",3,0,12,0,0,0,6,0,0,0,NA,NA,0,131
"17043","trapnest_5",2023-05-12,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,132
"17044","trapnest_5",2023-05-15,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",3,0,12,0,0,0,6,0,0,0,NA,NA,0,135
"17045","trapnest_5",2023-05-16,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,136
"17046","trapnest_5",2023-05-17,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,137
"17047","trapnest_5",2023-05-19,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,139
"17048","trapnest_5",2023-05-21,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,141
"17049","trapnest_5",2023-05-22,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,142
"17050","trapnest_5",2023-05-23,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,143
"17051","trapnest_5",2023-05-26,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,146
"17052","trapnest_5",2023-05-28,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,148
"17053","trapnest_5",2023-05-29,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",1,0,12,1,0,1,6,0,0,0,NA,NA,0,149
"17054","trapnest_5",2023-05-31,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",2,0,13,1,0,1,5,0,0,0,NA,NA,0,151
"17055","trapnest_5",2023-06-02,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","3 cells","osmia",2,1,12,1,0,1,6,1,0,0,NA,NA,0,153
"17056","trapnest_5",2023-06-05,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","end cap","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,0,156
"17057","trapnest_5",2023-06-08,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","no change","osmia",2,NA,12,0,0,0,6,2,0,0,NA,NA,0,159
"17058","trapnest_5",2023-06-10,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","no change","osmia",0,NA,12,0,0,0,6,2,0,0,NA,NA,0,161
"17059","trapnest_5",2023-06-12,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","no change","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,0,163
"17060","trapnest_5",2023-06-14,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","no change","osmia",0,NA,12,0,0,0,6,2,0,0,NA,NA,0,165
"17061","trapnest_5",2023-06-16,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","no change","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,0,167
"17062","trapnest_5",2023-06-20,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","no change","osmia",3,NA,12,0,1,1,6,2,0,0,NA,NA,0,171
"17063","trapnest_5",2023-06-23,"5_18a",NA,"BP","B","Mid",18,"a",24.8,143.69,"5_18","empty","none",3,0,13,0,1,1,4,0,1,1,NA,NA,0,174
"17064","trapnest_5",2023-06-29,"5_18b",NA,"BP","B","Mid",18,"b",NA,NA,"5_18","pseudo","osmia",1,NA,10,0,1,1,6,0,2,2,NA,NA,0,180
"17065","trapnest_5",2023-05-11,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",3,0,12,0,0,0,6,0,0,0,NA,NA,0,131
"17066","trapnest_5",2023-05-12,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,132
"17067","trapnest_5",2023-05-15,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",3,0,12,0,0,0,6,0,0,0,NA,NA,0,135
"17068","trapnest_5",2023-05-16,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,136
"17069","trapnest_5",2023-05-17,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,137
"17070","trapnest_5",2023-05-19,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,139
"17071","trapnest_5",2023-05-21,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,141
"17072","trapnest_5",2023-05-22,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,142
"17073","trapnest_5",2023-05-23,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,143
"17074","trapnest_5",2023-05-26,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,146
"17075","trapnest_5",2023-05-28,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,148
"17076","trapnest_5",2023-05-29,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,1,0,1,6,0,0,0,NA,NA,0,149
"17077","trapnest_5",2023-05-31,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",2,0,13,1,0,1,5,0,0,0,NA,NA,0,151
"17078","trapnest_5",2023-06-02,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",2,0,12,1,0,1,6,1,0,0,NA,NA,0,153
"17079","trapnest_5",2023-06-05,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,156
"17080","trapnest_5",2023-06-08,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",2,0,12,0,0,0,6,2,0,0,NA,NA,0,159
"17081","trapnest_5",2023-06-10,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",0,0,12,0,0,0,6,2,0,0,NA,NA,0,161
"17082","trapnest_5",2023-06-12,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,163
"17083","trapnest_5",2023-06-14,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",0,0,12,0,0,0,6,2,0,0,NA,NA,0,165
"17084","trapnest_5",2023-06-16,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,167
"17085","trapnest_5",2023-06-20,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",3,0,12,0,1,1,6,2,0,0,NA,NA,0,171
"17086","trapnest_5",2023-06-23,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",3,0,13,0,1,1,4,0,1,1,NA,NA,0,174
"17087","trapnest_5",2023-06-29,"5_1a",NA,"BP","B","Mid",1,"a",NA,NA,"5_1","empty","none",1,0,10,0,1,1,6,0,2,2,NA,NA,0,180
"17088","trapnest_5",2023-05-11,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0,NA,NA,0,131
"17089","trapnest_5",2023-05-12,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,132
"17090","trapnest_5",2023-05-15,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0,NA,NA,0,135
"17091","trapnest_5",2023-05-16,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,136
"17092","trapnest_5",2023-05-17,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,137
"17093","trapnest_5",2023-05-19,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,139
"17094","trapnest_5",2023-05-21,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,141
"17095","trapnest_5",2023-05-22,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,142
"17096","trapnest_5",2023-05-23,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,143
"17097","trapnest_5",2023-05-26,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,146
"17098","trapnest_5",2023-05-28,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,148
"17099","trapnest_5",2023-05-29,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,1,0,1,6,0,0,0,NA,NA,0,149
"17100","trapnest_5",2023-05-31,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",2,NA,13,1,0,1,5,0,0,0,NA,NA,0,151
"17101","trapnest_5",2023-06-02,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",2,NA,12,1,0,1,6,1,0,0,NA,NA,0,153
"17102","trapnest_5",2023-06-05,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,0,156
"17103","trapnest_5",2023-06-08,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",2,NA,12,0,0,0,6,2,0,0,NA,NA,0,159
"17104","trapnest_5",2023-06-10,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",0,NA,12,0,0,0,6,2,0,0,NA,NA,0,161
"17105","trapnest_5",2023-06-12,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,0,163
"17106","trapnest_5",2023-06-14,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",0,NA,12,0,0,0,6,2,0,0,NA,NA,0,165
"17107","trapnest_5",2023-06-16,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,0,167
"17108","trapnest_5",2023-06-20,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",3,NA,12,0,1,1,6,2,0,0,NA,NA,0,171
"17109","trapnest_5",2023-06-23,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",3,NA,13,0,1,1,4,0,1,1,NA,NA,0,174
"17110","trapnest_5",2023-06-29,"5_2a",NA,"BP","B","Mid",2,"a",NA,NA,"5_2","pseudo","osmia",1,NA,10,0,1,1,6,0,2,2,NA,NA,0,180
"17111","trapnest_5",2023-05-11,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",3,0,12,0,0,0,6,0,0,0,NA,NA,0,131
"17112","trapnest_5",2023-05-12,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,132
"17113","trapnest_5",2023-05-15,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",3,0,12,0,0,0,6,0,0,0,NA,NA,0,135
"17114","trapnest_5",2023-05-16,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,136
"17115","trapnest_5",2023-05-17,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,137
"17116","trapnest_5",2023-05-19,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,139
"17117","trapnest_5",2023-05-21,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,141
"17118","trapnest_5",2023-05-22,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,142
"17119","trapnest_5",2023-05-23,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,0,0,0,NA,NA,0,143
"17120","trapnest_5",2023-05-26,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,146
"17121","trapnest_5",2023-05-28,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",2,0,12,0,0,0,6,0,0,0,NA,NA,0,148
"17122","trapnest_5",2023-05-29,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,1,0,1,6,0,0,0,NA,NA,0,149
"17123","trapnest_5",2023-05-31,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",2,0,13,1,0,1,5,0,0,0,NA,NA,0,151
"17124","trapnest_5",2023-06-02,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",2,0,12,1,0,1,6,1,0,0,NA,NA,0,153
"17125","trapnest_5",2023-06-05,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,156
"17126","trapnest_5",2023-06-08,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",2,0,12,0,0,0,6,2,0,0,NA,NA,0,159
"17127","trapnest_5",2023-06-10,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",0,0,12,0,0,0,6,2,0,0,NA,NA,0,161
"17128","trapnest_5",2023-06-12,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,163
"17129","trapnest_5",2023-06-14,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",0,0,12,0,0,0,6,2,0,0,NA,NA,0,165
"17130","trapnest_5",2023-06-16,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,12,0,0,0,6,2,0,0,NA,NA,0,167
"17131","trapnest_5",2023-06-20,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",3,0,12,0,1,1,6,2,0,0,NA,NA,0,171
"17132","trapnest_5",2023-06-23,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",3,0,13,0,1,1,4,0,1,1,NA,NA,0,174
"17133","trapnest_5",2023-06-29,"5_3a",NA,"BP","B","Mid",3,"a",NA,NA,"5_3","empty","none",1,0,10,0,1,1,6,0,2,2,NA,NA,0,180
"17134","trapnest_5",2023-05-11,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0,NA,NA,0,131
"17135","trapnest_5",2023-05-12,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,132
"17136","trapnest_5",2023-05-15,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0,NA,NA,0,135
"17137","trapnest_5",2023-05-16,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,136
"17138","trapnest_5",2023-05-17,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,137
"17139","trapnest_5",2023-05-19,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,139
"17140","trapnest_5",2023-05-21,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,141
"17141","trapnest_5",2023-05-22,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,142
"17142","trapnest_5",2023-05-23,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0,NA,NA,0,143
"17143","trapnest_5",2023-05-26,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,146
"17144","trapnest_5",2023-05-28,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0,NA,NA,0,148
"17145","trapnest_5",2023-05-29,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",1,NA,12,1,0,1,6,0,0,0,NA,NA,0,149
"17146","trapnest_5",2023-05-31,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",2,NA,13,1,0,1,5,0,0,0,NA,NA,0,151
"17147","trapnest_5",2023-06-02,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",2,NA,12,1,0,1,6,1,0,0,NA,NA,0,153
"17148","trapnest_5",2023-06-05,"5_4a",NA,"BP","B","Mid",4,"a",NA,NA,"5_4","pseudo","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,0,156
