"","Trapnest","Date","Site","Subsite","Treatment","Cavity_number","Straw_ID","Cavity_ID","Nest_ID","Cell_ID","Filled_length_mm","Straw_length_mm","Status","Contains_cells","Occupant","Good_days","Bee_choice","Available_cavities_prior","New_nests_os","New_nests_meg","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Osmia_ps_post","Osmia_no_ps_post","Meg_ps_post","Meg_no_ps_post","New_nests_sum","Cumulative_par","Number_of_cells","Prop_cells_par","Cell_parasitized","Sealed","Nest_parasitized","Active_bin","Sum_unsealed_prior","Prop_filled"
"108","trapnest_13",2023-05-29,"BP","E","Low",4,"a","13_4","13_4a","13_4a_1",75.74,150.06,"6 cells",1,"osmia",1,1,17,3,0,2,2,0,0,4,4,0,0,3,0,6,0,0,"not sealed","not parasitized",1,3,0.50473144075703
"109","trapnest_13",2023-05-31,"BP","E","Low",4,"a","13_4","13_4a","13_4a_7",75.74,150.06,"2 cells + end cap",1,"osmia",2,NA,18,4,0,1.5,1.5,0,0,4,4,0,0,4,0,8,0,0,"sealed","not parasitized",0,3,0.50473144075703
"110","trapnest_13",2023-06-02,"BP","E","Low",4,"b","13_4","13_4b","13_4b_1",41.56,85.621,"4 cells",1,"osmia",2,1,15,2,0,3.5,3.5,0,0,5,5,0,0,2,1,4,0.25,1,"not sealed","parasitized",1,3,0.485394938157695
"111","trapnest_13",2023-06-05,"BP","E","Low",4,"b","13_4","13_4b",NA,41.56,85.621,"no change",1,"osmia",1,NA,14,2,0,4.5,4.5,0,0,6,6,0,0,2,1,4,0.25,NA,"not sealed","parasitized",1,2,0.485394938157695
"112","trapnest_13",2023-06-16,"BP","E","Low",5,"a","13_5","13_5a","13_5a_1",9.55,150.06,"1 cell + end cap",1,"osmia",1,1,17,1,0,1,1,0,0,2,2,0,0,1,1,1,1,1,"sealed","parasitized",0,1,0.0636412101825936
"113","trapnest_13",2023-06-20,"BP","E","Low",5,"a","13_5","13_5a",NA,9.55,150.06,"no change",1,"osmia",3,NA,16,0,0,2,2,0,0,2,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,1,0.0636412101825936
"114","trapnest_13",2023-06-23,"BP","E","Low",6,"a","13_6","13_6a",NA,119.72,141.9,"6 cells",NA,"megachile",3,1,17,0,2,1,1,0.5,0.5,1,1,2,2,2,NA,NA,NA,NA,"not sealed",NA,1,3,0.84369274136716
"115","trapnest_13",2023-06-29,"BP","E","Low",6,"a","13_6","13_6a",NA,119.72,141.9,"no change",NA,"megachile",1,NA,14,0,1,1,1,2,2,1,1,3,3,1,NA,NA,NA,NA,"not sealed",NA,1,4,0.84369274136716
"116","trapnest_13",2023-05-29,"BP","E","Low",7,"a","13_7","13_7a","13_7a_1",133.33,152.52,"9 cells",1,"osmia",1,1,17,3,0,2,2,0,0,4,4,0,0,3,0,9,0,0,"not sealed","not parasitized",1,3,0.874180435352741
"117","trapnest_13",2023-05-31,"BP","E","Low",7,"a","13_7","13_7a","13_7a_10",133.33,152.52,"7 cells",1,"osmia",2,NA,18,4,0,1.5,1.5,0,0,4,4,0,0,4,0,9,0,0,"not sealed","not parasitized",1,3,0.874180435352741
"118","trapnest_13",2023-06-02,"BP","E","Low",7,"a","13_7","13_7a","13_7a_17",133.33,152.52,"3 cells + end cap",1,"osmia",2,NA,15,2,0,3.5,3.5,0,0,5,5,0,0,2,0,9,0,0,"sealed","not parasitized",0,3,0.874180435352741
"119","trapnest_13",2023-06-05,"BP","E","Low",7,"b","13_7","13_7b","13_7b_1",48.93,153,"4 cells + end cap",1,"osmia",1,1,14,2,0,4.5,4.5,0,0,6,6,0,0,2,0,4,0,0,"sealed","not parasitized",0,2,0.319803921568627
"120","trapnest_13",2023-06-02,"BP","E","Low",8,"a","13_8","13_8a","13_8a_1",3.094,147.37,"3 cells",1,"osmia",2,1,15,2,0,3.5,3.5,0,0,5,5,0,0,2,0,3,0,0,"not sealed","not parasitized",1,3,0.0209947750559815
"121","trapnest_13",2023-06-05,"BP","E","Low",8,"a","13_8","13_8a","13_8a_4",3.094,147.37,"1 cell + end cap",1,"osmia",1,NA,14,2,0,4.5,4.5,0,0,6,6,0,0,2,1,4,0.25,1,"sealed","parasitized",0,2,0.0209947750559815
"122","trapnest_13",2023-06-29,"BP","E","Low",9,"a","13_9","13_9a",NA,46.21,140.44,"4 cells?",NA,"megachile",1,1,14,0,1,1,1,2,2,1,1,3,3,1,NA,NA,NA,NA,"not sealed",NA,1,4,0.32903731130732
"123","trapnest_14",2023-05-31,"BP","E","Mid",10,"a","14_10","14_10a","14_10a_1",32.56,149.7,"3 cells",1,"osmia",2,1,13,4,0,6.5,1.5,0,0,9,4,0,0,4,0,3,0,0,"not sealed","not parasitized",1,3,0.21750167000668
"124","trapnest_14",2023-06-02,"BP","E","Mid",10,"a","14_10","14_10a",NA,32.56,149.7,"end cap",1,"osmia",2,NA,12,1,0,6,3,0,0,7,4,0,0,1,0,3,0,NA,"sealed","not parasitized",0,2,0.21750167000668
"125","trapnest_14",2023-06-05,"BP","E","Mid",10,"b","14_10","14_10b","14_10b_1",48.98,141.14,"6 cells + end cap",1,"osmia",1,1,12,1,0,6,3,0,0,7,4,0,0,1,0,6,0,0,"sealed","not parasitized",0,2,0.347031316423409
"126","trapnest_14",2023-06-09,"BP","E","Mid",10,"b","14_10","14_10b",NA,48.98,141.14,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,6,0,NA,"sealed","not parasitized",0,1,0.347031316423409
"127","trapnest_14",2023-06-10,"BP","E","Mid",10,"b","14_10","14_10b",NA,48.98,141.14,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,6,0,NA,"sealed","not parasitized",0,1,0.347031316423409
"128","trapnest_14",2023-06-12,"BP","E","Mid",10,"b","14_10","14_10b",NA,48.98,141.14,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,6,0,NA,"sealed","not parasitized",0,1,0.347031316423409
"129","trapnest_14",2023-06-14,"BP","E","Mid",10,"b","14_10","14_10b",NA,48.98,141.14,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,6,0,NA,"sealed","not parasitized",0,1,0.347031316423409
"130","trapnest_14",2023-06-16,"BP","E","Mid",10,"b","14_10","14_10b",NA,48.98,141.14,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,6,0,NA,"sealed","not parasitized",0,1,0.347031316423409
"131","trapnest_14",2023-06-20,"BP","E","Mid",10,"b","14_10","14_10b",NA,48.98,141.14,"no change",1,"osmia",3,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,6,0,NA,"sealed","not parasitized",0,0,0.347031316423409
"132","trapnest_14",2023-06-23,"BP","E","Mid",10,"b","14_10","14_10b",NA,48.98,141.14,"no change",1,"osmia",3,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,6,0,NA,"sealed","not parasitized",0,0,0.347031316423409
"133","trapnest_14",2023-06-29,"BP","E","Mid",10,"b","14_10","14_10b",NA,48.98,141.14,"no change",1,"osmia",1,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,6,0,NA,"sealed","not parasitized",0,0,0.347031316423409
"134","trapnest_14",2023-05-29,"BP","E","Mid",12,"a","14_12","14_12a","14_12a_1",76.22,145.71,"7 cells",1,"osmia",1,1,13,1,0,5,0,0,0,6,1,0,0,1,2,7,0.285714285714286,0,"not sealed","parasitized",1,1,0.523093816484799
"135","trapnest_14",2023-05-31,"BP","E","Mid",12,"a","14_12","14_12a","14_12a_8",76.22,145.71,"1 cell + end cap",1,"osmia",2,NA,13,4,0,6.5,1.5,0,0,9,4,0,0,4,2,8,0.25,0,"sealed","parasitized",0,3,0.523093816484799
"136","trapnest_14",2023-05-31,"BP","E","Mid",16,"a","14_16","14_16a","14_16a_1",67.77,143.11,"2 cells",1,"osmia",2,1,13,4,0,6.5,1.5,0,0,9,4,0,0,4,0,2,0,0,"not sealed","not parasitized",1,3,0.473551813290476
"137","trapnest_14",2023-06-02,"BP","E","Mid",16,"a","14_16","14_16a","14_16a_3",67.77,143.11,"7 cells + end cap",1,"osmia",2,NA,12,1,0,6,3,0,0,7,4,0,0,1,0,9,0,0,"sealed","not parasitized",0,2,0.473551813290476
"138","trapnest_14",2023-06-05,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",1,NA,12,1,0,6,3,0,0,7,4,0,0,1,0,9,0,NA,"sealed","not parasitized",0,2,0.473551813290476
"139","trapnest_14",2023-06-09,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,9,0,NA,"sealed","not parasitized",0,1,0.473551813290476
"140","trapnest_14",2023-06-10,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,9,0,NA,"sealed","not parasitized",0,1,0.473551813290476
"141","trapnest_14",2023-06-12,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,9,0,NA,"sealed","not parasitized",0,1,0.473551813290476
"142","trapnest_14",2023-06-14,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",0,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,9,0,NA,"sealed","not parasitized",0,1,0.473551813290476
"143","trapnest_14",2023-06-16,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",1,NA,12,0,0,6,3,0,0,6,3,0,0,0,0,9,0,NA,"sealed","not parasitized",0,1,0.473551813290476
"144","trapnest_14",2023-06-20,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",3,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,9,0,NA,"sealed","not parasitized",0,0,0.473551813290476
"145","trapnest_14",2023-06-23,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",3,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,9,0,NA,"sealed","not parasitized",0,0,0.473551813290476
"146","trapnest_14",2023-06-29,"BP","E","Mid",16,"a","14_16","14_16a",NA,67.77,143.11,"no change",1,"osmia",1,NA,12,0,0,6,2,0,0,6,2,0,0,0,0,9,0,NA,"sealed","not parasitized",0,0,0.473551813290476
"147","trapnest_15",2023-06-23,"BP","E","High",17,"a","15_17","15_17a",NA,45.22,145.5,"4 cells",NA,"megachile",3,1,8,0,1,10,1,0,0,10,1,1,1,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.310790378006873
"148","trapnest_15",2023-06-29,"BP","E","High",17,"a","15_17","15_17a",NA,45.22,145.5,"no change",NA,"megachile",1,NA,6,0,0,11,1,1,1,11,1,1,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.310790378006873
"149","trapnest_15",2023-05-15,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"inner wall",1,"osmia",3,1,7,1,0,11,0,0,0,12,1,0,0,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.0751643126835408
"150","trapnest_15",2023-05-16,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",1,NA,6,0,0,12,1,0,0,12,1,0,0,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.0751643126835408
"151","trapnest_15",2023-05-17,"BP","E","High",4,"a","15_4","15_4a","15_4a_1",10.75,143.02,"1 cell + end cap",1,"osmia",1,NA,6,1,0,12,1,0,0,13,2,0,0,1,1,1,1,1,"sealed","parasitized",0,1,0.0751643126835408
"152","trapnest_15",2023-05-19,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",2,NA,6,0,0,12,2,0,0,12,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,1,0.0751643126835408
"153","trapnest_15",2023-05-21,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",1,NA,7,0,0,11,1,0,0,11,1,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"154","trapnest_15",2023-05-22,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",1,NA,7,2,0,11.5,1.5,0,0,13,3,0,0,2,1,1,1,NA,"sealed","parasitized",0,1,0.0751643126835408
"155","trapnest_15",2023-05-23,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",1,NA,7,0,0,11,3,0,0,11,3,0,0,0,1,1,1,NA,"sealed","parasitized",0,1,0.0751643126835408
"156","trapnest_15",2023-05-26,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",2,NA,7,0,0,11,3,0,0,11,3,0,0,0,1,1,1,NA,"sealed","parasitized",0,1,0.0751643126835408
"157","trapnest_15",2023-05-28,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",2,NA,7,0,0,11,3,0,0,11,3,0,0,0,1,1,1,NA,"sealed","parasitized",0,1,0.0751643126835408
"158","trapnest_15",2023-05-29,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",1,NA,7,0,0,11,3,0,0,11,3,0,0,0,1,1,1,NA,"sealed","parasitized",0,1,0.0751643126835408
"159","trapnest_15",2023-05-31,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",2,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"160","trapnest_15",2023-06-02,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",2,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"161","trapnest_15",2023-06-05,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",1,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"162","trapnest_15",2023-06-09,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",0,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"163","trapnest_15",2023-06-10,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",0,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"164","trapnest_15",2023-06-12,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",1,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"165","trapnest_15",2023-06-14,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",0,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"166","trapnest_15",2023-06-16,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",1,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"167","trapnest_15",2023-06-20,"BP","E","High",4,"a","15_4","15_4a",NA,10.75,143.02,"no change",1,"osmia",3,NA,7,0,0,11,2,0,0,11,2,0,0,0,1,1,1,NA,"sealed","parasitized",0,0,0.0751643126835408
"168","trapnest_15",2023-05-22,"BP","E","High",6,"b","15_6","15_6b","15_6b_1",8.77,144.32,"1 cell + end cap",1,"osmia",1,1,7,2,0,11.5,1.5,0,0,13,3,0,0,2,0,1,0,0,"sealed","not parasitized",0,1,0.0607677383592018
"169","trapnest_15",2023-05-23,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",1,NA,7,0,0,11,3,0,0,11,3,0,0,0,0,1,0,NA,"sealed","not parasitized",0,1,0.0607677383592018
"170","trapnest_15",2023-05-26,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",2,NA,7,0,0,11,3,0,0,11,3,0,0,0,0,1,0,NA,"sealed","not parasitized",0,1,0.0607677383592018
"171","trapnest_15",2023-05-28,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",2,NA,7,0,0,11,3,0,0,11,3,0,0,0,0,1,0,NA,"sealed","not parasitized",0,1,0.0607677383592018
"172","trapnest_15",2023-05-29,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",1,NA,7,0,0,11,3,0,0,11,3,0,0,0,0,1,0,NA,"sealed","not parasitized",0,1,0.0607677383592018
"173","trapnest_15",2023-05-31,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",2,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"174","trapnest_15",2023-06-02,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",2,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"175","trapnest_15",2023-06-05,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",1,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"176","trapnest_15",2023-06-09,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",0,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"177","trapnest_15",2023-06-10,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",0,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"178","trapnest_15",2023-06-12,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",1,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"179","trapnest_15",2023-06-14,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",0,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"180","trapnest_15",2023-06-16,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",1,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"181","trapnest_15",2023-06-20,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",3,NA,7,0,0,11,2,0,0,11,2,0,0,0,0,1,0,NA,"sealed","not parasitized",0,0,0.0607677383592018
"182","trapnest_15",2023-06-23,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",3,NA,8,0,1,10,1,0,0,10,1,1,1,1,0,1,0,NA,"sealed","not parasitized",0,1,0.0607677383592018
"183","trapnest_15",2023-06-29,"BP","E","High",6,"b","15_6","15_6b",NA,8.77,144.32,"no change",1,"osmia",1,NA,6,0,0,11,1,1,1,11,1,1,1,0,0,1,0,NA,"sealed","not parasitized",0,1,0.0607677383592018
"184","trapnest_16",2023-05-26,"BP","F","Low",11,"a","16_11","16_11a",NA,44.25,149.85,"inner wall",1,"osmia",2,1,16,1,0,2,2,0,0,3,3,0,0,1,NA,NA,NA,NA,"not sealed",NA,1,3,0.295295295295295
"185","trapnest_16",2023-05-28,"BP","F","Low",11,"a","16_11","16_11a",NA,44.25,149.85,"no change",1,"osmia",2,NA,16,0,0,2,2,0,0,2,2,0,0,0,NA,NA,NA,NA,"not sealed",NA,1,2,0.295295295295295
"186","trapnest_16",2023-05-29,"BP","F","Low",11,"a","16_11","16_11a",NA,44.25,149.85,"no change",1,"osmia",1,NA,16,4,0,3.5,3.5,0,0,6,6,0,0,4,NA,NA,NA,NA,"not sealed",NA,1,3,0.295295295295295
"187","trapnest_16",2023-05-31,"BP","F","Low",11,"a","16_11","16_11a",NA,44.25,149.85,"no change",1,"osmia",2,NA,16,4,0,3.5,3.5,0,0,6,6,0,0,4,NA,NA,NA,NA,"not sealed",NA,1,3,0.295295295295295
"188","trapnest_16",2023-06-02,"BP","F","Low",11,"a","16_11","16_11a","16_11a_1",44.25,149.85,"6 cells + end cap",1,"osmia",2,NA,15,1,0,3,3,0,0,4,4,0,0,1,5,6,0.833333333333333,1,"sealed","parasitized",0,1,0.295295295295295
"189","trapnest_16",2023-06-05,"BP","F","Low",11,"a","16_11","16_11a",NA,44.25,149.85,"no change",1,"osmia",1,NA,16,0,0,2,2,0,0,2,2,0,0,0,5,6,0.833333333333333,NA,"sealed","parasitized",0,1,0.295295295295295
"190","trapnest_16",2023-05-29,"BP","F","Low",14,"a","16_14","16_14a","16_14a_1",11.4,142.13,"2 cells",1,"osmia",1,1,16,4,0,3.5,3.5,0,0,6,6,0,0,4,0,2,0,0,"not sealed","not parasitized",1,3,0.080208260043622
"191","trapnest_16",2023-05-31,"BP","F","Low",14,"a","16_14","16_14a","16_14a_3",11.4,142.13,"5 cells + end cap",1,"osmia",2,NA,16,4,0,3.5,3.5,0,0,6,6,0,0,4,0,7,0,0,"sealed","not parasitized",0,3,0.080208260043622
"192","trapnest_16",2023-05-29,"BP","F","Low",1,"a","16_1","16_1a",NA,7.13,140.01,"inner wall",1,"osmia",1,1,16,4,0,3.5,3.5,0,0,6,6,0,0,4,NA,NA,NA,NA,"not sealed",NA,1,3,0.0509249339332905
"193","trapnest_16",2023-05-31,"BP","F","Low",1,"a","16_1","16_1a","16_1a_1",7.13,140.01,"1 cell",1,"osmia",2,NA,16,4,0,3.5,3.5,0,0,6,6,0,0,4,0,1,0,0,"not sealed","not parasitized",1,3,0.0509249339332905
"194","trapnest_16",2023-06-02,"BP","F","Low",1,"a","16_1","16_1a",NA,7.13,140.01,"no change",1,"osmia",2,NA,15,1,0,3,3,0,0,4,4,0,0,1,0,1,0,NA,"not sealed","not parasitized",1,1,0.0509249339332905
"195","trapnest_16",2023-06-05,"BP","F","Low",1,"a","16_1","16_1a",NA,7.13,140.01,"no change",1,"osmia",1,NA,16,0,0,2,2,0,0,2,2,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.0509249339332905
"196","trapnest_16",2023-05-29,"BP","F","Low",3,"b","16_3","16_3b","16_3b_1",65.59,143.64,"3 cells + end cap",1,"osmia",1,1,16,4,0,3.5,3.5,0,0,6,6,0,0,4,0,3,0,0,"sealed","not parasitized",0,3,0.456627680311891
"197","trapnest_16",2023-05-31,"BP","F","Low",3,"b","16_3","16_3b",NA,65.59,143.64,"no change",1,"osmia",2,NA,16,4,0,3.5,3.5,0,0,6,6,0,0,4,0,3,0,NA,"sealed","not parasitized",0,3,0.456627680311891
"198","trapnest_16",2023-05-12,"BP","F","Low",5,"a","16_5","16_5a","16_5a_1",86.8,140.489,"1 cell",1,"osmia",1,1,17,1,0,1,1,0,0,2,2,0,0,1,0,1,0,0,"not sealed","not parasitized",1,2,0.61784196627494
"199","trapnest_16",2023-05-15,"BP","F","Low",5,"a","16_5","16_5a","16_5a_2",86.8,140.489,"5 cells",1,"osmia",3,NA,18,2,0,0.5,0.5,0,0,2,2,0,0,2,0,6,0,0,"not sealed","not parasitized",1,2,0.61784196627494
"200","trapnest_16",2023-05-16,"BP","F","Low",5,"a","16_5","16_5a",NA,86.8,140.489,"no change",1,"osmia",1,NA,16,0,0,2,2,0,0,2,2,0,0,0,0,6,0,NA,"not sealed","not parasitized",1,2,0.61784196627494
"201","trapnest_16",2023-05-17,"BP","F","Low",5,"a","16_5","16_5a","16_5a_7",86.8,140.489,"1 cell",1,"osmia",1,NA,16,0,0,2,2,0,0,2,2,0,0,0,0,7,0,0,"not sealed","not parasitized",1,2,0.61784196627494
"202","trapnest_16",2023-05-19,"BP","F","Low",5,"a","16_5","16_5a","16_5a_8",86.8,140.489,"1 cell",1,"osmia",2,NA,16,0,0,2,2,0,0,2,2,0,0,0,0,8,0,0,"not sealed","not parasitized",1,2,0.61784196627494
"203","trapnest_16",2023-05-21,"BP","F","Low",5,"a","16_5","16_5a",NA,86.8,140.489,"no change",1,"osmia",1,NA,16,0,0,2,2,0,0,2,2,0,0,0,0,8,0,NA,"not sealed","not parasitized",1,2,0.61784196627494
"204","trapnest_16",2023-05-22,"BP","F","Low",5,"a","16_5","16_5a","16_5a_9",86.8,140.489,"2 cells + end cap",1,"osmia",1,NA,16,0,0,2,2,0,0,2,2,0,0,0,0,9,0,0,"sealed","not parasitized",0,1,0.61784196627494
"205","trapnest_16",2023-05-23,"BP","F","Low",5,"b","16_5","16_5b","16_5b_1",77,133,"2 cells",1,"osmia",1,1,17,1,0,1,1,0,0,2,2,0,0,1,0,2,0,0,"not sealed","not parasitized",1,2,0.578947368421053
"206","trapnest_16",2023-05-26,"BP","F","Low",5,"b","16_5","16_5b","16_5b_3",77,133,"4 cells",1,"osmia",2,NA,16,1,0,2,2,0,0,3,3,0,0,1,0,6,0,0,"not sealed","not parasitized",1,3,0.578947368421053
"207","trapnest_16",2023-05-28,"BP","F","Low",5,"b","16_5","16_5b",NA,77,133,"no change",1,"osmia",2,NA,16,0,0,2,2,0,0,2,2,0,0,0,0,6,0,NA,"not sealed","not parasitized",1,2,0.578947368421053
"208","trapnest_16",2023-05-29,"BP","F","Low",5,"b","16_5","16_5b","16_5b_7",77,133,"2 cells + end cap",1,"osmia",1,NA,16,4,0,3.5,3.5,0,0,6,6,0,0,4,0,8,0,0,"sealed","not parasitized",0,3,0.578947368421053
"209","trapnest_16",2023-06-02,"BP","F","Low",5,"c","16_5","16_5c","16_5c_1",19.57,142.88,"3 cells + end cap",1,"osmia",2,1,15,1,0,3,3,0,0,4,4,0,0,1,1,3,0.333333333333333,1,"sealed","parasitized",0,1,0.136968085106383
"210","trapnest_16",2023-05-29,"BP","F","Low",6,"a","16_6","16_6a","16_6a_1",41.41,142.06,"5 cells + end cap",1,"osmia",1,1,16,4,0,3.5,3.5,0,0,6,6,0,0,4,0,3,0,0,"sealed","not parasitized",0,3,0.291496550753203
"211","trapnest_16",2023-05-31,"BP","F","Low",6,"b","16_6","16_6b","16_6b_1",58.2,150.21,"1 cell + end cap",1,"osmia",2,1,16,4,0,3.5,3.5,0,0,6,6,0,0,4,0,1,0,0,"sealed","not parasitized",0,3,0.387457559416816
"212","trapnest_16",2023-05-15,"BP","F","Low",8,"a","16_8","16_8a","16_8a_1",26.95,123.63,"1 cell",1,"osmia",3,1,18,2,0,0.5,0.5,0,0,2,2,0,0,2,1,1,1,1,"not sealed","parasitized",1,2,0.217989161206827
"213","trapnest_16",2023-05-16,"BP","F","Low",8,"a","16_8","16_8a",NA,26.95,123.63,"no change",1,"osmia",1,NA,16,0,0,2,2,0,0,2,2,0,0,0,1,1,1,NA,"not sealed","parasitized",1,2,0.217989161206827
"214","trapnest_16",2023-05-17,"BP","F","Low",8,"a","16_8","16_8a","16_8a_2",26.95,123.63,"1 cell",1,"osmia",1,NA,16,0,0,2,2,0,0,2,2,0,0,0,2,2,1,1,"not sealed","parasitized",1,2,0.217989161206827
"215","trapnest_16",2023-05-19,"BP","F","Low",8,"a","16_8","16_8a",NA,26.95,123.63,"no change",1,"osmia",2,NA,16,0,0,2,2,0,0,2,2,0,0,0,2,2,1,NA,"not sealed","parasitized",1,2,0.217989161206827
