"","Trapnest","Date","Day_of_year","Site","Subsite","Treatment","Good_days","Available_cavities_prior","New_nests_os","New_nests_sum","Osmia_ps_prior","Osmia_no_ps_prior","Osmia_ps_no_iw","Osmia_no_ps_no_iw","DP_os_post","NDP_os_post","NDP_ps_os_post","DP_os_prior","NDP_os_prior","NDP_ps_os_prior"
"958","trapnest_6",2023-06-10,161,"BP","B","High",0,7,0,0,11,5,NA,5,0,5,11,0,5,11
"959","trapnest_6",2023-06-12,163,"BP","B","High",1,7,0,0,11,5,NA,5,0,5,11,0,5,11
"960","trapnest_6",2023-06-14,165,"BP","B","High",0,7,0,0,11,5,NA,5,0,5,11,0,5,11
"961","trapnest_6",2023-06-16,167,"BP","B","High",1,7,0,0,11,5,NA,5,0,5,11,0,5,11
"962","trapnest_6",2023-06-20,171,"BP","B","High",3,7,1,1,11,5,NA,6,0,5,11,0,5,11
"963","trapnest_6",2023-06-23,174,"BP","B","High",3,6,0,0,12,6,NA,6,0,6,12,0,6,12
"964","trapnest_6",2023-06-29,180,"BP","B","High",1,6,0,0,12,6,NA,6,0,6,12,0,6,12
"965","trapnest_60",2023-07-04,185,"CP","T","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"966","trapnest_60",2023-07-05,186,"CP","T","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"967","trapnest_60",2023-07-07,188,"CP","T","High",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"968","trapnest_60",2023-07-10,191,"CP","T","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"969","trapnest_60",2023-07-12,193,"CP","T","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"970","trapnest_61",2023-07-04,185,"CP","U","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"971","trapnest_61",2023-07-05,186,"CP","U","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"972","trapnest_61",2023-07-07,188,"CP","U","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"973","trapnest_61",2023-07-10,191,"CP","U","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"974","trapnest_61",2023-07-12,193,"CP","U","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"975","trapnest_62",2023-07-04,185,"CP","U","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"976","trapnest_62",2023-07-05,186,"CP","U","Mid",1,12,1,1,0,0,1,1,0,1,1,0,0,0
"977","trapnest_62",2023-07-07,188,"CP","U","Mid",2,11,0,0,1,1,1,1,0,1,1,0,1,1
"978","trapnest_62",2023-07-10,191,"CP","U","Mid",1,11,0,0,1,1,1,1,0,1,1,0,1,1
"979","trapnest_62",2023-07-12,193,"CP","U","Mid",1,10,0,0,1,1,1,1,0,1,1,0,1,1
"980","trapnest_63",2023-07-04,185,"CP","U","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"981","trapnest_63",2023-07-05,186,"CP","U","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"982","trapnest_63",2023-07-07,188,"CP","U","High",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"983","trapnest_63",2023-07-10,191,"CP","U","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"984","trapnest_63",2023-07-12,193,"CP","U","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"985","trapnest_64",2023-07-04,185,"CP","V","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"986","trapnest_64",2023-07-05,186,"CP","V","Low",1,18,1,1,0,0,1,1,0,1,1,0,0,0
"987","trapnest_64",2023-07-07,188,"CP","V","Low",2,16,0,0,1,1,1,1,0,1,1,0,1,1
"988","trapnest_64",2023-07-10,191,"CP","V","Low",1,16,0,0,1,1,1,1,0,1,1,0,1,1
"989","trapnest_64",2023-07-12,193,"CP","V","Low",1,15,0,0,1,1,1,1,0,1,1,0,1,1
"990","trapnest_65",2023-07-04,185,"CP","V","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"991","trapnest_65",2023-07-05,186,"CP","V","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"992","trapnest_65",2023-07-07,188,"CP","V","Mid",2,12,0,0,0,0,0,0,0,0,0,0,0,0
"993","trapnest_65",2023-07-10,191,"CP","V","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"994","trapnest_65",2023-07-12,193,"CP","V","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"995","trapnest_66",2023-07-04,185,"CP","V","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"996","trapnest_66",2023-07-05,186,"CP","V","High",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"997","trapnest_66",2023-07-07,188,"CP","V","High",2,6,0,0,0,0,0,0,0,0,0,0,0,0
"998","trapnest_66",2023-07-10,191,"CP","V","High",1,5,0,0,0,0,0,0,0,0,0,0,0,0
"999","trapnest_66",2023-07-12,193,"CP","V","High",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"1000","trapnest_67",2023-07-04,185,"CP","W","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"1001","trapnest_67",2023-07-05,186,"CP","W","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"1002","trapnest_67",2023-07-07,188,"CP","W","Low",2,16,0,0,0,0,0,0,0,0,0,0,0,0
"1003","trapnest_67",2023-07-10,191,"CP","W","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"1004","trapnest_67",2023-07-12,193,"CP","W","Low",1,16,0,0,0,0,0,0,0,0,0,0,0,0
"1005","trapnest_68",2023-07-04,185,"CP","W","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"1006","trapnest_68",2023-07-05,186,"CP","W","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"1007","trapnest_68",2023-07-07,188,"CP","W","Mid",2,12,0,0,0,0,0,0,0,0,0,0,0,0
"1008","trapnest_68",2023-07-10,191,"CP","W","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"1009","trapnest_68",2023-07-12,193,"CP","W","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"1010","trapnest_69",2023-07-04,185,"CP","W","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"1011","trapnest_69",2023-07-05,186,"CP","W","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"1012","trapnest_69",2023-07-07,188,"CP","W","High",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"1013","trapnest_69",2023-07-10,191,"CP","W","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"1014","trapnest_69",2023-07-12,193,"CP","W","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"1015","trapnest_7",2023-05-11,131,"BP","C","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"1016","trapnest_7",2023-05-12,132,"BP","C","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"1017","trapnest_7",2023-05-15,135,"BP","C","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"1018","trapnest_7",2023-05-16,136,"BP","C","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"1019","trapnest_7",2023-05-17,137,"BP","C","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"1020","trapnest_7",2023-05-19,139,"BP","C","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"1021","trapnest_7",2023-05-21,141,"BP","C","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"1022","trapnest_7",2023-05-22,142,"BP","C","Low",1,18,1,1,0,0,1,1,0,1,1,0,0,0
"1023","trapnest_7",2023-05-23,143,"BP","C","Low",1,17,0,0,1,1,1,1,0,1,1,0,1,1
"1024","trapnest_7",2023-05-26,146,"BP","C","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"1025","trapnest_7",2023-05-28,148,"BP","C","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"1026","trapnest_7",2023-05-29,149,"BP","C","Low",1,18,5,6,2,2,5,5,0,5,5,0,2.5,2.5
"1027","trapnest_7",2023-05-31,151,"BP","C","Low",2,14,1,1,3,3,4,4,0,4,4,0,3,3
"1028","trapnest_7",2023-06-02,153,"BP","C","Low",2,13,0,1,4,4,4,4,0,4,4,0,4,4
"1029","trapnest_7",2023-06-05,156,"BP","C","Low",1,14,0,2,3,3,3,3,0,3,3,0,3,3
"1030","trapnest_7",2023-06-08,159,"BP","C","Low",2,13,1,1,2,2,3,3,0,2,2,0,2,2
"1031","trapnest_7",2023-06-10,161,"BP","C","Low",0,14,0,0,1,1,1,1,0,0,0,0,0,0
"1032","trapnest_7",2023-06-12,163,"BP","C","Low",1,14,0,0,1,1,1,1,0,0,0,0,0,0
"1033","trapnest_7",2023-06-14,165,"BP","C","Low",0,14,1,2,1,1,1,1,0,1,1,0,0,0
"1034","trapnest_7",2023-06-16,167,"BP","C","Low",1,13,0,0,1,1,1,1,0,0,0,0,0,0
"1035","trapnest_7",2023-06-20,171,"BP","C","Low",3,15,0,0,0,0,0,0,0,0,0,0,0,0
"1036","trapnest_7",2023-06-23,174,"BP","C","Low",3,15,1,2,0,0,1,1,0,1,1,0,0,0
"1037","trapnest_7",2023-06-29,180,"BP","C","Low",1,15,0,5,1,1,1,1,0,1,1,0,1,1
"1038","trapnest_70",2023-07-04,185,"CP","X","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"1039","trapnest_70",2023-07-05,186,"CP","X","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"1040","trapnest_70",2023-07-07,188,"CP","X","Low",2,17,0,0,0,0,0,0,0,0,0,0,0,0
"1041","trapnest_70",2023-07-10,191,"CP","X","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"1042","trapnest_70",2023-07-12,193,"CP","X","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"1043","trapnest_71",2023-07-04,185,"CP","X","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"1044","trapnest_71",2023-07-05,186,"CP","X","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"1045","trapnest_71",2023-07-07,188,"CP","X","Mid",2,11,0,0,0,0,0,0,0,0,0,0,0,0
"1046","trapnest_71",2023-07-10,191,"CP","X","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"1047","trapnest_71",2023-07-12,193,"CP","X","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"1048","trapnest_72",2023-07-04,185,"CP","X","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"1049","trapnest_72",2023-07-05,186,"CP","X","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"1050","trapnest_72",2023-07-07,188,"CP","X","High",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"1051","trapnest_72",2023-07-10,191,"CP","X","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"1052","trapnest_72",2023-07-12,193,"CP","X","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"1053","trapnest_8",2023-05-11,131,"BP","C","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"1054","trapnest_8",2023-05-12,132,"BP","C","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"1055","trapnest_8",2023-05-15,135,"BP","C","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"1056","trapnest_8",2023-05-16,136,"BP","C","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"1057","trapnest_8",2023-05-17,137,"BP","C","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"1058","trapnest_8",2023-05-19,139,"BP","C","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"1059","trapnest_8",2023-05-21,141,"BP","C","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"1060","trapnest_8",2023-05-22,142,"BP","C","Mid",1,12,1,1,6,0,NA,1,1,0,6,0,0,6
"1061","trapnest_8",2023-05-23,143,"BP","C","Mid",1,12,1,1,6,1,NA,1,1,1,6,1,0,5
"1062","trapnest_8",2023-05-26,146,"BP","C","Mid",2,11,1,1,7,2,NA,3,3,0,5,2,0,5
"1063","trapnest_8",2023-05-28,148,"BP","C","Mid",2,10,0,0,8,3,NA,3,3,0,5,3,0,5
"1064","trapnest_8",2023-05-29,149,"BP","C","Mid",1,10,1,1,8,3,NA,4,2,2,7,2,1,6
"1065","trapnest_8",2023-05-31,151,"BP","C","Mid",2,11,0,0,7,4,NA,4,0,4,7,0,4,7
"1066","trapnest_8",2023-06-02,153,"BP","C","Mid",2,12,0,0,6,3,NA,3,0,3,6,0,3,6
"1067","trapnest_8",2023-06-05,156,"BP","C","Mid",1,11,0,0,6,2,NA,2,0,2,6,0,2,6
"1068","trapnest_8",2023-06-08,159,"BP","C","Mid",2,11,0,0,6,2,NA,2,0,2,6,0,2,6
"1069","trapnest_8",2023-06-10,161,"BP","C","Mid",0,11,0,0,6,2,NA,2,0,2,6,0,2,6
"1070","trapnest_8",2023-06-12,163,"BP","C","Mid",1,11,0,0,6,2,NA,2,0,2,6,0,2,6
"1071","trapnest_8",2023-06-14,165,"BP","C","Mid",0,11,0,0,6,2,NA,2,0,2,6,0,2,6
"1072","trapnest_8",2023-06-16,167,"BP","C","Mid",1,11,0,0,6,2,NA,2,0,2,6,0,2,6
"1073","trapnest_8",2023-06-20,171,"BP","C","Mid",3,11,0,0,6,2,NA,2,0,2,6,0,2,6
"1074","trapnest_8",2023-06-23,174,"BP","C","Mid",3,10,0,0,6,2,NA,2,0,2,6,0,2,6
"1075","trapnest_8",2023-06-29,180,"BP","C","Mid",1,11,0,2,6,2,NA,2,0,2,6,0,2,6
"1076","trapnest_9",2023-05-11,131,"BP","C","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"1077","trapnest_9",2023-05-12,132,"BP","C","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"1078","trapnest_9",2023-05-15,135,"BP","C","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"1079","trapnest_9",2023-05-16,136,"BP","C","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"1080","trapnest_9",2023-05-17,137,"BP","C","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"1081","trapnest_9",2023-05-19,139,"BP","C","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"1082","trapnest_9",2023-05-21,141,"BP","C","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"1083","trapnest_9",2023-05-22,142,"BP","C","High",1,7,1,1,11,0,NA,1,1,0,11,0,0,11
"1084","trapnest_9",2023-05-23,143,"BP","C","High",1,7,0,0,11,1,NA,1,1,0,10,1,0,10
"1085","trapnest_9",2023-05-26,146,"BP","C","High",2,7,0,0,11,1,NA,1,1,0,10,1,0,10
"1086","trapnest_9",2023-05-28,148,"BP","C","High",2,7,0,0,11,1,NA,1,1,0,10,1,0,10
"1087","trapnest_9",2023-05-29,149,"BP","C","High",1,7,1,1,11,1,NA,1,0,2,12,0,1,11
"1088","trapnest_9",2023-05-31,151,"BP","C","High",2,7,0,0,11,2,NA,2,0,2,11,0,2,11
"1089","trapnest_9",2023-06-02,153,"BP","C","High",2,7,0,0,11,2,NA,2,0,2,11,0,2,11
"1090","trapnest_9",2023-06-05,156,"BP","C","High",1,7,1,2,11,2,NA,3,0,3,12,0,2,11
"1091","trapnest_9",2023-06-08,159,"BP","C","High",2,7,0,2,10,3,NA,3,0,3,10,0,3,10
"1092","trapnest_9",2023-06-10,161,"BP","C","High",0,5,0,0,10,3,NA,3,0,3,10,0,3,10
"1093","trapnest_9",2023-06-12,163,"BP","C","High",1,5,0,0,10,3,NA,3,0,3,10,0,3,10
"1094","trapnest_9",2023-06-29,180,"BP","C","High",1,4,0,0,10,3,NA,3,0,3,10,0,3,10
"1095","trapnest_9",2023-06-14,165,"BP","C","High",0,3,0,0,10,3,NA,3,0,3,10,0,3,10
"1096","trapnest_9",2023-06-16,167,"BP","C","High",1,4,0,0,11,3,NA,3,0,3,11,0,3,11
"1097","trapnest_9",2023-06-20,171,"BP","C","High",3,2,0,1,11,3,NA,3,0,3,11,0,3,11
"1098","trapnest_9",2023-06-23,174,"BP","C","High",3,1,0,0,10,3,NA,3,0,3,10,0,3,10
